uniqueID,drugName,condition,review,rating,rating_class,topic
186361,SNRI,Depression,"""unfortunately side effects have required cessation - bruising, coughing up blood, brain shivers - however it was excellent for treatment of depression and major sleep disorder (longstanding night terrors).""",positive,positive_SNRI,-1
141079,SSRI,Depression,"""i just wanted to post my experience with drug. i have been on it for about four weeks and it has changed my life for the best. before i got prescribed this medicine i was going to bed crying and waking up crying. couldn't keep up with my mother duties cause i was scared i was going to die and was having horrible panic attacks. i have not had any panic attacks since the end of the first week and i have not had the nausea feeling since week three, so i am doing way better. didn't really have any other side effects from the medicine. i can't wait to i see my doctor so i can thank her for saving me from anxiety and depression.""",positive,positive_SSRI,-1
45811,SSRI,Depression,"""i have been on drug for only 6 days. i noticed a mild improvement where my depression episodes weren't so severe. the thoughts of suicide are subsiding, but i'm beginning to feel a bit absent minded. there are times of the day that i feel very tired or sleepy, but i don't feel like crying or over reacting for everything. my doctor said that the level needs to build up in my system.  i hope i keep feeling better and the blah feeling improves. decreased libido? i didn't have much to begin with. i noticed no change.""",positive,positive_SSRI,1
96006,SSRI,Depression,"""my boyfriend of a year started on drug 5 months ago, after trying many antidepressants. he totally lost his sex drive, and it changed his personality completely. he was no longer romantically interested in me and left me after 4 months on drug. we would only reconcile on days when he didn't take his medicines. he recently switched and i hope the new medicine is an improvement.""",negative,negative_SSRI,-1
201414,SSRI,Depression,"""drug is a very good medication for anxiety and depression.  for me better with anxiety.  i am bipolar i, am also on zyban 150 a day. taking these two medications together is fine as is also taking when you are bipolar.  only with a specialists direction, though.  i have been on drug a couple of times the only side effect before was severe diarrhea.  this time when i started taking it i got butterflies in the stomach and flutters, but over time this unusual for me side effect left me.    some say how many weeks to feel a impact. for me this last time was around 6 weeks. which is normal. it's been proven that any time prior 4 weeks is most likely placebo effect.  but if you feel better well, whether a placebo effect or not, it's good.""",positive,positive_SSRI,-1
122171,SNRI,Depression,"""this medication works so well. the depression just goes away, and stays away. i wouldn't and don't ask for anything else.""",positive,positive_SNRI,-1
168621,SSRI,Depression,"""was on drug but came off because of horrible side effects such as lack of focus, and extreme memory loss. i suffered in class because of this, i could not retain anything i learned and it didn't make me feel happy, just numb. i stopped it a few years ago. started dosis drug a couple months ago and i feel happier, more focused and more ambitious than ever, i use it along side vistaril for anxiety and its incredible. for how bad of a rep it gets, its been a life changer for me. i am doing amazing in school now and i just generally feel right all the time now. occasional brain zaps at night but they are infrequent. the payoff of this medicine is just too great to let a couple minor side effects stop me from taking it.""",positive,positive_SSRI,-1
126044,SSRI,Depression,"""only been on drug for 7 days.  starting dosis in morning.  was in a car wreck and was having a moody time.  everything seems good.  lots of bloating and gas.  hope this goes away.""",positive,positive_SSRI,-1
28427,SSRI,Depression,"""drug seemed to do some things to help with the negative thinking i had from depression, but it had the side effect of making me extremely tired all the time, which was enough to counteract any of the positive benefits i was getting from it. drug ended up being the better medication for me.""",positive,positive_SSRI,-1
118889,SSRI,Depression,"""i have been on drug for 4 weeks now. i started on dosis...yes i cut up the pills into 1/8! after 1 day of nausea i felt much better. after 2 weeks i moved up to 12.dosis. still feeling great. i wish i had done this years ago. while my main problem is anxiety, on reflection i have  been depressed for years. hope the very low dose continues to work. life is just so much better, i am not constrained by wanting to go home all the time and most amazing anxiety over ridiculous things like waiting in line, etc.""",positive,positive_SSRI,-1
